FileName SurveyVisibilities.dat
FileStartTime 2025/06/21-00:00:00.000
FileStopTime 2025/06/24-00:00:00.000
VisibList 7420
2025/06/22-02:02:47.001 2025/06/22-02:03:17.000 TFRM TFRM____ 68050C                     0.100000
2025/06/22-22:15:26.001 2025/06/22-22:15:56.000 TFRM TFRM____ 68050C                     0.100000
2025/06/22-23:49:56.001 2025/06/22-23:50:26.000 TFRM TFRM____ 68050C                     0.100000
2025/06/22-23:50:56.000 2025/06/22-23:51:26.000 TFRM TFRM____ 68050C                     0.100000
2025/06/22-23:51:26.000 2025/06/22-23:51:56.000 TFRM TFRM____ 68050C                     0.100000
2025/06/22-23:56:56.001 2025/06/22-23:57:26.000 TFRM TFRM____ 68050C                     0.100000
2025/06/23-23:38:02.001 2025/06/23-23:38:32.000 TFRM TFRM____ 68050C                     0.100000
2025/06/23-23:41:02.001 2025/06/23-23:41:32.000 TFRM TFRM____ 68050C                     0.100000
2025/06/23-23:43:02.001 2025/06/23-23:43:32.000 TFRM TFRM____ 68050C                     0.100000
2025/06/23-23:48:02.001 2025/06/23-23:48:32.000 TFRM TFRM____ 68050C                     0.100000
